distortion,level,condition,class_id,class_name,iou,class_accuracy,gt_pixels,pred_pixels
SevereJPEG,60.0,distorted,4,fence,0.03457978526471677,0.23741738688357905,3934,24010
SevereJPEG,60.0,distorted,5,pole,0.2461294185863775,0.42143599450692204,107772,122180
SevereJPEG,60.0,distorted,6,traffic light,0.5697458152510849,0.5939067548853669,64990,41354
SevereJPEG,60.0,distorted,7,traffic sign,0.6596272677838746,0.7354601172891221,90716,77147
SevereJPEG,60.0,distorted,8,vegetation,0.8425671607598951,0.9100103387997116,1923821,1904689
SevereJPEG,60.0,distorted,9,terrain,0.44672046466779924,0.5241950148503849,148481,103584
SevereJPEG,60.0,distorted,10,sky,0.915176349580278,0.9470304975922953,349503,343155
SevereJPEG,60.0,distorted,11,person,0.2643002697286648,0.32082520784152724,97430,52095
SevereJPEG,60.0,distorted,12,rider,0.0,0.0,5979,0
SevereJPEG,60.0,distorted,13,car,0.870986903404879,0.9486345389256391,935142,970475
SevereJPEG,60.0,distorted,14,truck,0.6992001098561571,0.8321382607096893,48951,50041
SevereJPEG,60.0,distorted,15,bus,,,0,0
SevereJPEG,60.0,distorted,16,train,,,0,0
SevereJPEG,60.0,distorted,17,motorcycle,,,0,0
SevereJPEG,60.0,distorted,18,bicycle,0.2470841855066055,0.40408606038691014,11062,11499
SevereJPEG,60.0,restored,0,road,0.9680261609815706,0.9803446528887553,3477934,3453832
SevereJPEG,60.0,restored,1,sidewalk,0.6650356187479395,0.790537255680127,403160,394795
SevereJPEG,60.0,restored,2,building,0.7856655094346157,0.9230987831703689,1572940,1727127
SevereJPEG,60.0,restored,3,wall,0.0,0.0,4345,124
SevereJPEG,60.0,restored,4,fence,0.0638079781327411,0.3797661413319776,3934,20974
SevereJPEG,60.0,restored,5,pole,0.27340548117701563,0.4271053705971867,107772,106616
SevereJPEG,60.0,restored,6,traffic light,0.5872175141242938,0.6141252500384674,64990,42890
SevereJPEG,60.0,restored,7,traffic sign,0.6435786435786436,0.7325499360642004,90716,78995
SevereJPEG,60.0,restored,8,vegetation,0.8294768124160974,0.8986527332844376,1923821,1889288
SevereJPEG,60.0,restored,9,terrain,0.4103559646173135,0.47833729568092886,148481,95622
SevereJPEG,60.0,restored,10,sky,0.9125190037869364,0.9445469709845123,349503,342389
SevereJPEG,60.0,restored,11,person,0.23754519221201367,0.2940264805501386,97430,51813
SevereJPEG,60.0,restored,12,rider,0.0,0.0,5979,0
SevereJPEG,60.0,restored,13,car,0.8650874994885065,0.9495146191701367,935142,979195
SevereJPEG,60.0,restored,14,truck,0.7040257040257041,0.8370615513472657,48951,50225
SevereJPEG,60.0,restored,15,bus,,,0,0
SevereJPEG,60.0,restored,16,train,,,0,0
SevereJPEG,60.0,restored,17,motorcycle,0.0,,0,4408
SevereJPEG,60.0,restored,18,bicycle,0.21847441261667203,0.30681612728258906,11062,7867
SevereJPEG,40.0,distorted,0,road,0.9690828383075931,0.9828731655057285,3477934,3467860
SevereJPEG,40.0,distorted,1,sidewalk,0.6782373384536162,0.8069352118265701,403160,401825
