distortion,level,condition,class_id,class_name,iou,class_accuracy,gt_pixels,pred_pixels
SevereJPEG,40.0,restored,3,wall,0.3314325906202115,0.4505642953634148,1259181,1019948
SevereJPEG,40.0,restored,4,fence,0.3785574449068169,0.5913780532389445,2904866,3350956
SevereJPEG,40.0,restored,5,pole,0.2859777898472205,0.3924685137537089,3268173,2499638
SevereJPEG,40.0,restored,6,traffic light,0.35966709070915714,0.4101179305201564,488084,268636
SevereJPEG,40.0,restored,7,traffic sign,0.4853585069714002,0.5566259475081397,1656714,1165433
SevereJPEG,40.0,restored,8,vegetation,0.843469466136644,0.9343734671253724,37874102,39470396
SevereJPEG,40.0,restored,9,terrain,0.45259341622022303,0.5676016462852942,1774905,1458459
SevereJPEG,40.0,restored,10,sky,0.9143579246929298,0.9429200153612899,7910794,7706358
SevereJPEG,40.0,restored,11,person,0.55047192620941,0.7080932864710389,3186357,3168615
SevereJPEG,40.0,restored,12,rider,0.23960845232101896,0.3232308017546641,378420,254384
SevereJPEG,40.0,restored,13,car,0.8569378197826129,0.9382034676162775,13170027,13605113
SevereJPEG,40.0,restored,14,truck,0.7502252481935463,0.8234324822382413,866609,798158
